01央视频道,#genre#
反贪风暴系列,http://aldirect.rtmp.huya.com/huyalive/29169025-2686221436-11537233217434157056-2847699210-10057-A-0-1.m3u8
猪年来福,http://aldirect.rtmp.huya.com/huyalive/29359996-2689643094-11551929126642253824-2847687582-10057-A-1525505974-1.m3u8
重口猎奇,http://aldirect.rtmp.huya.com/huyalive/30765679-2554414651-10971127386468253696-3048959632-10057-A-0-1.m3u8
港片女神,http://aldirect.rtmp.huya.com/huyalive/30765679-2484192476-10669525441389264896-2789274564-10057-A-0-1.m3u8
勇敢的心,http://aldirect.rtmp.huya.com/huyalive/94525224-2604793662-11187503591118077952-3048991612-10057-A-0-1.m3u8
城市猎人,http://aldirect.rtmp.huya.com/huyalive/29359996-2689642072-11551924737185677312-2847687578-10057-A-0-1.m3u8
007系列,http://aldirect.rtmp.huya.com/huyalive/28466698-2689662310-11552011658733813760-3048959582-10057-A-1525512946-1.m3u8
幽閉空間,http://aldirect.rtmp.huya.com/huyalive/29141112-2689666878-11552031278144421888-3049003116-10057-A-0-1.m3u8
E连+太平洋战争,http://aldirect.rtmp.huya.com/huyalive/30765679-2554414938-10971128619123867648-3048959644-10057-A-0-1.m3u8
终极三国,http://aldirect.rtmp.huya.com/huyalive/30765679-2480428944-10653361194531815424-2789274554-10057-A-0-1.m3u8
复仇者联盟,http://aldirect.rtmp.huya.com/huyalive/28466698-2689652032-11551967515059945472-2847687604-10057-A-1525509264-1.m3u8
温柔的谎言,http://aldirect.rtmp.huya.com/huyalive/29359996-2689613622-11551802545366106112-2847687550-10057-A-0-1.m3u8
熊猫直播,https://mobilelive-play.ysp.cctv.cn/ysp/2001366601_hd.m3u8
峨眉电影,http://scgctvshow.sctv.com/hdlive/emei/1.m3u8
爱情公寓,https://aldirect.rtmp.huya.com/backsrc/30765679-2523417493-10837995606589308928-2777071594-10057-A-0-1_2500.m3u8
医馆笑传,https://al.rtmp.huya.com/huyalive/29359996-2689637846-11551906586653884416-2847687566-10057-A-0-1_2500.m3u8
武林外传,https://aldirect.rtmp.huya.com/huyalive/29141112-2689670670-11552047564660408320-2847687630-10057-A-0-1_2500.m3u8
康熙王朝,https://aldirect.rtmp.huya.com/backsrc/29141112-2691519968-11559990239090966528-3049003118-10057-A-0-1_2500.m3u8
雍正王朝,https://aldirect.rtmp.huya.com/huyalive/29359996-2689277426-11550358594541060096-2847699098-10057-A-0-1_2500.m3u8
铁牙钢齿纪晓岚,https://aldirect.rtmp.huya.com/backsrc/94525224-2468571348-10602433207502635008-2789253864-10057-A-0-1_2500.m3u8
鹿鼎记,https://aldirect.rtmp.huya.com/huyalive/94525224-2701055008-11600942924057018368-2847687618-10057-A-0-1_2500.m3u8
亮剑,https://aldirect.rtmp.huya.com/huyalive/30765679-2475713500-10633108516765696000-2789274576-10057-A-0-1_2500.m3u8
倚天屠龙记,https://aldirect.rtmp.huya.com/src/30765679-2523417175-10837994240789708800-2789253884-10057-A-0-1_2500.m3u8
神探狄仁杰,https://aldirect.rtmp.huya.com/huyalive/28466698-2689651522-11551965324626624512-2847699166-10057-A-0-1_2500.m3u8
家有儿女,https://aldirect.rtmp.huya.com/backsrc/29169025-2686221252-11537232427160174592-2847687508-10057-A-0-1_2500.m3u8
搞笑港片,https://aldirect.rtmp.huya.com/backsrc/30765679-2480413542-10653295043445522432-3048959596-10057-A-0-1_2500.m3u8
异型怪物,https://aldirect.rtmp.huya.com/huyalive/30765679-2478268764-10644083292078342144-2847699106-10057-A-0-1_2500.m3u8
惊悚大片,https://aldirect.rtmp.huya.com/backsrc/29106097-2689447600-11551089486305689600-2789274568-10057-A-0-1_2500.m3u8
飞车电影,https://aldirect.rtmp.huya.com/backsrc/29169025-2686219962-11537226886652362752-2710080226-10057-A-0-1_2500.m3u8
女神系列2,https://aldirect.rtmp.huya.com/backsrc/94525224-2472147404-10617792251071299584-2777026638-10057-A-0-1_2500.m3u8
女神系列3,https://aldirect.rtmp.huya.com/huyalive/28466698-2689661530-11552008308659322880-3049003102-10057-A-0-1_1200.m3u8
楚汉传奇,https://aldirect.rtmp.huya.com/backsrc/29169025-2686221304-11537232650498473984-2789253854-10057-A-0-1_2500.m3u8
聊斋志异,https://aldirect.rtmp.huya.com/huyalive/29169025-2750736098-11814321580836651008-3048991666-10057-A-0-1_2500.m3u8
小众电影,https://aldirect.rtmp.huya.com/huyalive/30765679-2554414651-10971127386468253696-3048959632-10057-A-0-1_2500.m3u8
韩国动作,https://aldirect.rtmp.huya.com/huyalive/28466698-2689662310-11552011658733813760-3048959582-10057-A-1525512946-1_2500.m3u8
卧底警匪片,https://aldirect.rtmp.huya.com/huyalive/29169025-2686220598-11537229618251563008-2847687556-10057-A-1524043048-1_2500.m3u8
银河护卫队,https://aldirect.rtmp.huya.com/backsrc/30765679-2504742278-10757786168918540288-3049003128-10057-A-0-1_2500.m3u8
我是特种兵,https://aldirect.rtmp.huya.com/backsrc/30765679-2497296332-10725806074360758272-2789253834-10057-A-0-1_2500.m3u8
陈翔六点半,https://aldirect.rtmp.huya.com/backsrc/94525224-2655537474-11405446604132450304-2704233350-10057-A-0-1_2500.m3u8
男人帮(挑战极限),https://aldirect.rtmp.huya.com/backsrc/28466698-2689655562-11551982676294500352-2847687628-10057-A-0-1_2500.m3u8
老烟斗鬼故事,https://aldirect.rtmp.huya.com/huyalive/94525224-2670502970-11469722920020869120-3739254198-10057-A-0-1_2500.m3u8
山药聊天室,https://aldirect.rtmp.huya.com/backsrc/1199511962590-1199511962590-5223053919860555776-2399024048636-10057-A-0-1_2500.m3u8
王者荣耀,https://aldirect.rtmp.huya.com/backsrc/1448640609-1448640609-6221864039312523264-1484215354-10057-A-0-1_2500.m3u8
斗鱼电影1,http://tx2play1.douyucdn.cn/live/6557037rh1OoiKQc_2000.xs
斗鱼电影2,http://tx2play1.douyucdn.cn/live/3928r9p0BHMDG_2000.xs
斗鱼电影3,http://tx2play1.douyucdn.cn/live/7925840rnqF6jZZ7.xs
斗鱼电影4,http://tx2play1.douyucdn.cn/live/922564rfrzXgjf4w.xs
斗鱼电影5,http://tx2play1.douyucdn.cn/live/252802rbQGaZXUQi_2000p.xs
斗鱼电影6,http://tx2play1.douyucdn.cn/live/6079455r4MBviHac.xs
斗鱼电影7,http://tx2play1.douyucdn.cn/live/7712894rVKb9LRwl.xs
斗鱼电影8,http://tx2play1.douyucdn.cn/live/85894rmovieChow_2000p.xs
斗鱼电影9,http://tx2play1.douyucdn.cn/live/431460rGsXb1Ss2J_2000.xs
斗鱼电影10,http://tx2play1.douyucdn.cn/live/5088784roYqbTjtR.xs
斗鱼电影11,http://tx2play1.douyucdn.cn/live/96577ruSytOk559H_2000.xs
斗鱼电影12,http://tx2play1.douyucdn.cn/live/925724r6AVKDGnzw.xs
斗鱼电影13,http://tx2play1.douyucdn.cn/live/7053304rMmQ5WAg6.xs
斗鱼电影14,http://tx2play1.douyucdn.cn/live/248753rdHGJBGtaq.xs
斗鱼电影15,http://tx2play1.douyucdn.cn/live/1735337rzZg6F6b1.xs
斗鱼电影16,http://tx2play1.douyucdn.cn/live/1377142rZKV2MS6R.xs
斗鱼电影17,http://tx2play1.douyucdn.cn/live/7882691rWJxpNnNq.xs
斗鱼电影18,http://tx2play1.douyucdn.cn/live/8058642ryTymdLzE.xs
斗鱼电影19,http://tx2play1.douyucdn.cn/live/6537888rwY3JVprx_2000p.xs
斗鱼电影20,http://tx2play1.douyucdn.cn/live/218859rI2gf3m5mx_2000p.xs
斗鱼电影21,http://tx2play1.douyucdn.cn/live/323876r6bs1peEHy_2000.xs
斗鱼电影22,http://tx2play1.douyucdn.cn/live/3649581rdC6I4VTp_2000.xs
斗鱼电影23,http://tx2play1.douyucdn.cn/live/747764rr9YoQh0Wu_2000p.xs
斗鱼电影24,http://tx2play1.douyucdn.cn/live/310926rfoie7fsMH_2000.xs
斗鱼电影25,http://tx2play1.douyucdn.cn/live/122402rK7MO9bXSq_2000p.xs
斗鱼电影26,http://tx2play1.douyucdn.cn/live/263824roapeJ4Anu_2000.xs
斗鱼电影27,http://tx2play1.douyucdn.cn/live/7270927rOEgJLgdY.xs
斗鱼电影28,http://tx2play1.douyucdn.cn/live/6723743rxMwiEc75.xs
斗鱼电影29,http://tx2play1.douyucdn.cn/live/52787rZprXE51IXF_2000p.xs
斗鱼电影30,http://tx2play1.douyucdn.cn/live/7706253rmyHq2OSp.xs
斗鱼电影31,http://tx2play1.douyucdn.cn/live/20415rnWbjg6Ex1K.xs
斗鱼电影32,http://tx2play1.douyucdn.cn/live/7903983rqyX9E0un.xs
斗鱼电影33,http://tx2play1.douyucdn.cn/live/8134934rKsxxezbf.xs
海爷TV1,https://cn-hbxy-cmcc-live-01.live-play.acgvideo.com/live-bvc/445593/live_27444411_4287972.m3u8
海爷TV2,https://cn-hbxy-cmcc-live-01.live-play.acgvideo.com/live-bvc/648777/live_52370715_1734265.m3u8
海爷TV3,https://cn-hbxy-cmcc-live-01.live-play.acgvideo.com/live-bvc/418332/live_268522326_2538218.m3u8
海爷TV4,https://cn-hbxy-cmcc-live-01.live-play.acgvideo.com/live-bvc/606853/live_189986442_7728008.m3u8
海爷TV5,https://cn-hbxy-cmcc-live-01.live-play.acgvideo.com/live-bvc/126265/live_199793349_7660540.m3u8
海爷TV6,https://cn-hbxy-cmcc-live-01.live-play.acgvideo.com/live-bvc/884992/live_255137759_7132099.m3u8
海爷TV7,https://cn-hbxy-cmcc-live-01.live-play.acgvideo.com/live-bvc/164513/live_261831479_8429255_1500.m3u8
海爷TV8,https://cn-hbxy-cmcc-live-01.live-play.acgvideo.com/live-bvc/673663/live_280698572_9101071.m3u8
海爷TV9,https://cn-hbxy-cmcc-live-01.live-play.acgvideo.com/live-bvc/728293/live_82436982_2406441.m3u8
